Latitude,Longitude,Magnitude
-6.6272,155.1351,5.9
42.1989,133.6656,5.7
-29.0334,-176.4039,5.7
-7.44,128.2209,6.5
51.4499,-175.1291,5.2
-4.3691,133.7919,5.2
51.326,-174.92,5.2
51.288,-174.833,5
51.294,-174.82,5.2
51.3758,-174.9389,5.2
51.3674,-175.2847,5.5
51.2365,-174.8239,5.2
51.2381,-174.9407,6
28.2199,99.3432,5
51.4137,-175.1513,5.4
28.2425,99.3502,5.6
51.525,-175.0765,5
51.4224,-175.1775,5.5
51.537,-175.2297,7
-18.3656,168.2034,5
43.878,87.6328,5.1
-4.4412,151.6112,5.8
-19.3503,-179.136,5.7
54.123,-165.348,5.1
-2.0273,100.7661,5.4
-27.7829,179.6335,6.2
63.2047,-150.6038,5
28.239,99.3276,5.2
44.5106,149.0412,5.3
49.4932,155.6532,5.3
-33.4611,57.0446,5.8
1.1821,95.8566,5.2
-31.8429,-179.1634,5.1
-22.5179,-175.2417,5.8
-31.7564,-178.9098,5
-22.2741,-68.5927,5.8
-4.7331,103.0449,5.1
-10.5342,114.3361,5.1
-5.1623,153.9606,5
16.175,-46.6492,5
16.778,-99.711,5.3
16.8784,-99.498,6.2
47.8683,152.7624,5.3
-22.2977,171.6697,5.7
-6.1544,154.5342,5.2
-21.4513,-68.5181,5.3
6.4263,124.6891,5.2
-30.2497,-178.0193,5.1
2.8154,128.4731,5.1
-34.8853,54.0927,6.1
50.9465,178.4088,5
-41.7699,174.0486,5.2
-1.9484,139.077,5.1
5.3568,94.3823,5.2
-21.0025,-174.4209,5.3
-28.665,-71.098,5.2
-0.872,121.5648,5
16.5498,-98.5517,5.2
-7.6383,117.1954,5
-41.6771,174.2889,5
-41.6708,174.2586,5
-41.6688,174.2623,5.9
-41.695,174.174,5.1
-41.776,174.058,5.1
-41.742,174.05,5.9
-41.764,174.117,5.5
-41.706,174.117,5.4
-41.734,174.152,6.5
-1.26,121.299,5
-5.552,151.6959,5.1
0.0081,123.1864,5.3
-3.2883,100.4032,5
64.7801,-147.7261,5.1
51.0775,178.4926,5.1
-16.4974,-173.5695,5
16.6539,-98.4224,5.3
5.7732,-78.1999,6.7
43.7191,143.4694,5.1
14.512,-93.107,5
-56.5243,-142.3211,5.7
-5.3962,-81.9268,6.2
10.4577,-86.9354,5.5
-30.6285,-179.678,6.1
-7.1354,129.8088,6
30.0761,97.9241,5.1
30.0464,97.9565,5.7
-29.1756,-178.4437,5
28.3877,51.755,5
36.9071,141.0419,5
39.7779,143.6251,5
-8.6243,110.9786,5.3
-20.2338,-176.4817,5
6.7234,126.6044,5.1
-2.4322,140.015,5.2
38.6885,22.6952,5.3
16.498,-98.6,5.1
-16.9065,167.373,5.7
-16.8575,167.3184,5.7
31.4444,86.4483,5.2
-22.5896,173.8317,5
-22.5035,173.8052,5.8
14.1526,-91.5958,5.6
-62.2102,155.5769,5
-62.2945,155.6331,5
-19.5236,169.1339,5
-20.1808,-70.7121,5.2
46.9925,145.2582,5.8
49.6614,-127.4286,5.5
38.2133,141.8621,5.8
-48.9514,-8.6473,5.4
-25.0393,-111.9488,5
34.5452,137.549,5.1
33.2967,75.9504,5.2
23.9377,94.7314,5
33.2663,75.9377,5
-15.2443,-173.5006,6
49.5933,156.0879,5.1
51.112,178.173,5.2
-24.3283,-111.7063,5.2
15.831,-92.844,5.4
-57.765,-25.285,5.2
-37.323,177.328,5
-16.971,-177.057,5.5
-20.548,174.687,5.2
-6.807,131.793,5.1
13.096,145.517,5.4
33.019,141.716,5.3
-57.915,-23.841,6.3
-23.169,179.178,5.1
50.392,-129.968,5.1
52.044,160.336,5.1
-15.379,167.689,6.1
40.199,142.472,5
-28.36,-177.842,5
-3.607,101.509,5.2
23.872,121.6,5
51.267,-178.999,5.1
-23.132,-177.222,5.9
37.136,140.65,5.3
-1.251,-15.783,5.1
-1.254,-15.975,5.3
-1.298,-15.989,5.2
-35.29,54,5
-46.049,34.78,6.3
34.529,104.176,5.4
-61.712,-58.594,5.2
34.512,104.262,5.9
-41.602,174.255,5
-60.357,-26.239,5
-3.494,135.385,5.2
-5.51,145.96,5.2
-41.535,174.366,5.3
-41.704,174.337,6.5
43.501,13.668,5.4
-41.638,174.386,5.9
-3.507,135.421,5
-2.253,138.469,5.2
36.251,141.698,5.2
37.5,141.625,5.5
-8.719,157.63,5.2
-30.473,-176.286,5.7
-10.865,165.8,5.1
-16.757,167.69,5.5
39.056,142.177,5
-41.549,174.408,5.5
-56.074,-27.401,5.2
-8.315,117.165,5
-17.411,167.777,5.1
-6.392,130.017,5
-15.657,-71.74,6
5.375,97.969,5.3
-59.884,-26.305,5.1
-63.378,-62.543,5.7
43.018,145.411,5.2
24.255,121.52,5.2
-6.288,154.768,5.9
39.621,142.264,5.2
-9.866,-74.626,5.4
51.888,157.332,5.3
-60.857,-25.07,7.3
-15.398,-173.09,5.8
23.772,122.937,5.3
-8.834,67.716,5.4
12.313,-89.398,5.1
7.395,125.058,5
-5.502,134.074,5
-16.8,-70.791,5
12.666,47.974,5
12.714,48.195,5
30.476,141.771,5.3
49.988,158.818,5
-4.911,149.087,5
-14.564,166.727,5.2
-4.958,148.866,5.4
-30.243,-177.535,5.6
-19.302,-69.248,5.6
-30.148,-177.466,5.5
-29.038,-175.812,5.3
39.638,141.705,5.3
-19.046,-69.025,5.1
-29.511,-111.74,5.2
-31.805,-178.705,5.1
-29.666,-111.758,5.3
-3.395,100.344,5.1
-3.359,100.458,5.6
-2.927,129.785,5
32.765,78.197,5
16.707,40.831,5.5
13.29,-89.172,5.7
-8.803,113.002,5.7
-6.029,149.706,6.6
51.03,-179.908,5.6
-3.917,153.927,7.3
-29.729,-111.659,5.4
-23.517,-66.429,5.2
-3.269,100.564,6
-7.028,155.726,6.1
1.548,30.818,5.1
-58.376,-26.33,5.3
-32.229,179.9,5.1
1.537,30.894,5.7
-30.611,-178.107,5.3
37.323,141.453,5
36.534,70.474,5.2
51.618,-167.017,5.8
-23.851,-66.516,5.6
-35.927,-102.964,5.5
4.65,96.705,5.3
4.664,96.65,5.5
1.606,30.907,5.2
27.28,55.02,5
-15.727,-173.804,5.5
4.645,96.665,6.1
-55.488,-28.561,5.1
39.272,73.471,5
-15.68,-69.364,5.3
-50.388,112.669,5.2
24.09,122.232,5.7
28.655,82.279,5
10.562,-42.462,5
-30.693,59.478,5
1.114,127.13,5.7
-0.141,125.054,5.5
9.379,91.246,5.3
10.701,-42.594,6.6
-6.446,148.576,5.7
-6.453,148.684,5.7
31.607,-40.895,5
10.147,-85.482,5.4
-4.997,151.327,5
7.485,-82.008,5.1
-10.089,161.01,5
-8.305,116.058,5.1
12.569,143.74,5.1
12.581,143.8,5
12.536,143.73,5.3
44.153,10.135,5.2
40.83,142.345,5
-32.658,-70.039,5.3
2.804,128.517,5
-21.022,-174.438,5.1
2.365,-98.669,5.1
-3.766,151.4,5.5
54.263,86.173,5.6
-7.763,115.856,5
11.841,-87.007,5
-36.525,52.413,5.6
34.326,24.998,5.1
34.347,25.159,6
-58.308,158.226,5.4
-58.348,158.158,5.7
18.155,-99.203,5.8
-56.28,-27.443,5.5
11.78,-86.968,5
11.763,-86.926,6.5
34.4,25.02,6.2
-33.853,179.402,6
5.3,-82.617,5.2
-19.907,-173.721,5
-9.997,107.299,5.4
-10.004,107.236,6.7
26.533,128.886,5.6
-2.462,-12.316,5.2
-18.023,168.375,5.4
-21.89,-68.5,5.1
-1.78,100.281,5
-8.869,158.004,5
-26.11,131.994,5.3
-42.688,41.669,5.1
-58.724,-25.362,5.2
10.71,126.876,5.2
-22.588,-66.691,5.6
-21.498,-68.188,5.1
10.69,126.76,5.1
10.644,126.792,5.5
-43.754,-16.182,5.6
24.098,122.671,5.8
-23.888,179.085,5.9
-15.761,167.976,5
36.815,21.869,5.1
-6.389,154.67,5
-6.973,128.289,5.1
35.548,140.459,5
-3.26,139.055,5.2
-8.095,-74.261,5.2
-11.401,166.299,6.1
37.604,95.931,5.1
18.9148333,-155.061,5.3
-4.535,152.953,5
-10.893,165.93,5
16.984,145.827,5.4
45.277,151.073,5.3
45.379,150.919,5.5
45.348,151.13,5.3
45.413,150.907,5.1
-4.942,102.381,5.1
7.282,124.928,5.5
-6.362,154.373,5
-6.222,147.396,5.1
23.789,121.141,6.2
-57.185,-141.675,5.4
7.315,124.889,5
12.323,-88.229,5
-7.034,155.913,5.5
-10.796,166.111,5
7.275,124.898,5.6
-23.061,-177.185,5.5
-28.474,-178.519,5.3
-20.295,168.946,5.1
-6.483,-122.123,5.3
-3.952,99.495,5.3
17.7,120.864,5.1
-46.941,33.562,5.2
34.173,140.745,5
53.494,159.74,5.4
-21.4,-177.818,5
43.252,41.662,5.1
52.228,160.257,5.3
-3.601,152.48,5.1
-54.222,-135.819,5.6
9.416,-82.638,5.7
14.553,53.892,5.9
36.736,5.178,5
-36.033,-99.847,5
39.956,67.314,5.7
-7.51,127.916,5.5
-56.614,147.156,5.1
-16.746,-69.54,5.3
40.912,69.171,5.3
-12.444,-14.809,5.2
52.235,151.444,6.7
-24.335,-174.922,5.9
53.026,152.995,5.5
54.892,153.221,8.3
40.1918333,-121.0595,5.69
-54.478,158.939,5.6
-5.234,151.905,5.1
27.221,53.588,5.2
-20.53,-175.804,5
-20.578,-175.759,6.3
-23.009,-177.232,7.4
38.659,20.564,5
-13.787,-72.263,5.8
-6.521,154.578,5
45.135,142.837,5.1
52.589,160.636,5.5
-15.132,-71.351,5.2
-45.528,-76.532,5.3
23.383,123.683,5.4
52.31,160.003,5
52.499,160.604,5
52.281,160.072,6.1
52.346,160.063,5.7
52.328,160.256,5.2
52.319,160.315,5.4
52.495,160.142,5.7
52.394,160.294,5.9
52.52,160.362,6
52.338,160.199,5.4
52.363,160.259,5
52.259,160.378,5
-44.866,-80.746,6.4
52.307,160.254,5.1
52.254,160.268,5.5
52.355,160.006,5
52.349,160.044,5.1
52.786,159.003,5.1
52.21,160.45,5.1
52.308,160.066,5
52.404,160.079,5.3
52.304,160.126,5
52.26,160.22,5
52.458,159.635,5.2
52.26,160.281,5
52.277,160.18,5
52.34,160.065,6.1
52.178,160.229,5
52.264,160.311,5.1
36.703,5.261,5
56.168,164.411,5
26.502,57.712,5.4
26.606,57.785,5.5
37.739,141.471,6
-53.072,22.073,5.6
45.7568333,-76.3533333,5.06
-6.24,154.44,5.4
-11.066,165.08,5.7
-41.461,-87.695,5
-56.089,-26.916,5.1
12.089,-73.426,5
-57.511,-6.799,5.6
31.504,86.604,5.2
-52.927,22.28,5.3
46.122,151.129,5.3
-4.605,153.217,5
31.414,86.589,5.1
-4.56,152.818,5.7
-15.69,-73.33,5.5
0.765,92.399,5.6
56.189,162.695,5
18.728,145.288,6.8
0.752,125.326,5.1
21.941,143.744,5.5
43.959,147.805,5.2
52.498,-171.954,5.4
-26.157,-69.442,5.4
-20.996,-68.673,5.2
26.716,57.765,5.5
13.476,-91.376,5.8
26.404,57.522,5.5
-17.965,-175.107,6.4
-26.161,-69.191,5.4
26.52,57.67,5
26.53,57.94,5.1
26.548,57.926,5.5
26.56,57.77,6.1
-6.496,154.378,5.1
14.048,-91.486,5.1
-28.983,-13.229,5.7
67.544,139.3,5.4
1.331,128.169,5
-25.273,70.048,5
-19.622,175.051,6
-11.433,166.336,5.1
-9.159,107.914,5.1
37.412,143.673,5
-21.375,-176.295,5.5
28.434,51.742,5
-9.439,-79.094,5.1
-54.58,-136.737,5.5
-18.634,-177.873,5
1.695,126.263,5
-28.064,-72.41,5.3
52.654,157.263,5.3
2.714,91.548,5.4
34.759,141.65,5.4
28.229,51.741,5.1
-17.645,167.817,5.1
33.061,75.863,5.7
14.92,123.325,5.3
-65.39,179.451,5.4
-33.498,-70.739,5
0.168,119.826,5.3
0.141,119.839,5.3
17.515,-62.166,5.3
37.592,-24.913,5.9
51.254,92.402,5.3
3.886,95.918,5
35.702,140.979,5.6
5.476,-99.163,5
-18.328,-69.104,5.1
-28.681,-178.916,6.1
50.158,157.515,5
17.377,147.143,5
28.382,104.956,5.3
-18.694,169.258,5.3
-10.226,161.518,5.3
34.526,70.22,5.5
32.396,139.093,5.2
-3.898,152.127,6.5
18.526,-107.184,5.3
-29.787,-176.232,5.3
50.005,157.408,5.1
50.075,157.491,5.1
42.859,122.326,5
51.098,179.392,5.5
18.081,-102.182,6
51.663,-178.239,5.6
30.317,102.998,5.2
30.225,103.015,5
29.933,138.887,6.1
30.339,103.06,5.1
50.059,157.268,5.3
50.099,157.148,6.1
-54.78,1.173,5.8
-6.292,130.218,5.9
-5.002,152.111,5.7
30.187,102.95,5.1
30.282,102.998,5.1
30.209,102.862,5
30.308,102.888,6.6
39.693,143.258,5
49.965,157.652,6.1
-11.976,121.632,5.8
-14.966,166.857,5.2
46.221,150.788,7.2
-34.343,-109.213,5.5
24.924,123.356,5.5
38.475,141.63,5.9
24.845,123.278,5
7.26,124.928,5.1
33.958,139.352,5.6
24.874,123.231,5.3
24.771,123.306,5.3
-2.768,138.75,5.5
28.114,62.354,5.6
25.953,99.782,5.1
-3.214,142.542,6.6
-2.249,99.691,5
-6.149,104.716,5.2
28.033,61.996,7.7
-6.589,154.434,5.7
-11.736,165.175,5.1
28.887,95.15,5.2
0.981,125.041,5
-15.962,-177.508,5
37.572,141.307,5.3
15.436,-46.639,5.1
1.496,126.205,5.1
-6.475,154.607,6.6
-6.504,154.602,5.1
-19.141,169.535,6
-6.24,130.946,5
-5.561,131.121,5
-45.85,-75.697,5.4
-6.302,147.817,5.1
34.369,134.828,5.8
-17.725,-178.927,5
4.43,127.697,5.4
-21.808,-176.423,5.2
17.772,-101.597,5.2
-17.34,175.059,5.7
19.258,95.623,5.5
20.722,122.064,5.8
2.642,127.28,5
15.52,-87.159,5.4
-11.319,166.24,5.3
-10.751,-75.291,5.1
28.399,51.73,5.2
28.355,51.62,5.4
28.46,51.56,5.4
28.428,51.593,6.4
46.792,152.615,5.1
36.488,23.032,5
-7.091,106.072,5.3
-55.725,-26.697,5.1
17.462,147.29,5.3
-4.202,142.496,5.1
-19.488,-175.111,5
34.804,24.087,5.3
-4.681,153.148,5.1
-55.633,-123.207,5.5
-3.474,138.466,5.1
-3.517,138.476,7
42.726,130.976,5.8
36.454,71.457,5.4
-55.8,-124.27,5.5
37.383,144.546,5
36.762,141.342,5.4
-4.269,152.697,5.1
43.444,145.9,5.1
0.219,98.645,5
56.9192,-156.2346,5
-15.268,-172.686,5.1
42.736,131.003,6.3
-32.036,-177.437,5
17.226,-100.54,5.3
-56.37,-26.586,5.1
19.247,95.745,5.1
-5.568,147.195,5.3
36.403,71.106,5.3
-4.146,102.534,5.1
35.705,140.792,5
15.852,121.702,5.1
36.695,144.069,5.1
19.223,95.646,5.4
-2.496,138.77,5.3
-10.907,166.022,5
-7.363,128.557,5.2
-40.445,45.382,5.9
-40.381,45.417,5.4
39.506,143.155,5.5
66.426,-17.599,5.3
39.54,143.066,5.1
39.526,143.167,6
-65.552,-177.804,5.6
38.868,141.936,5.3
-20.953,176.509,5.1
12.214,143.808,5.3
-9.492,-79.054,5.4
10.032,126.247,5.5
-36.094,-100.432,5.4
-4.23,152.888,5
-5.417,151.754,5
-59.994,-29.664,5
-35.367,-72.729,5.4
-4.789,151.63,5.1
43.458,86.848,5.2
-28.069,-176.665,5.6
-23.538,-175.427,5.5
-57.324,-24.868,5.3
-57.376,-24.838,5.4
23.828,121.215,5.9
43.219,41.637,5.1
-33.284,-179.518,5.4
-21.422,-175.431,5
-9.353,120.278,5.5
16.233,-98.181,5
16.184,-98.152,5.5
14.487,-90.463,6.2
-11.458,117.193,5.1
3.063,125.691,5
-59.615,-26.367,5.1
-16.634,-171.937,5.2
-12.317,166.181,5.1
-21.471,170.084,5.1
-20.757,173.37,6.1
50.731,160.159,5.9
-6.788,148.401,5
-60.729,-19.315,5
-28.044,-176.568,5.5
-55.155,-21.714,5
-22.065,-179.516,5
55.502,-34.949,5.3
-31.718,-177.755,5
-22.065,-179.49,5.1
-20.962,176.414,5
-16.846,-171.469,5.4
-20.961,176.631,5.1
-20.128,66.283,5
-58.892,-24.331,5.9
-6.291,130.914,5.1
-6.144,149.947,5.1
-4.593,151.93,5
0.863,-85.229,5.5
-26.168,70.728,5.4
7.539,-82.691,5
-6.732,148.687,5
-6.007,148.237,5.1
60.233,163.4,5.8
-8.798,-131.921,5.5
39.302,141.844,5
-6.65,148.364,5
-6.651,148.389,5
-55.437,-27.75,5
-11.531,165.186,5.5
-43.349,39.564,5
31.603,131.534,5.2
40.119,77.466,5.4
-6.673,148.407,5.4
-6.662,148.455,5.5
-6.783,148.368,5
-6.598,148.174,6.5
59.3119,-154.2076,5.2
-5.299,151.519,5.7
12.811,-90.64,5.5
12.505,141.993,5
0.017,125.592,5
-53.249,21.539,5
-10.693,164.769,5
50.892,157.218,5.8
-20.918,-173.831,5.3
-5.228,125.773,5.2
-18.97,169.377,5.5
-43.437,39.571,5.1
24.31,121.49,5.5
28.758,82.294,5
-43.417,39.673,5.1
-43.473,39.988,5.2
-4.769,152.868,5.1
-22.396,171.055,5.5
-31.06,-177.441,5.1
27.386,128.304,5.3
-15.137,-174.388,5
-19.453,167.746,5
67.644,142.415,5.2
-5.19,152.606,5
-5.121,152.554,5.2
-5.214,152.559,5.8
-5.136,152.594,5.1
50.813,157.223,5.3
25.98,99.812,5.2
-7.189,145.901,5.6
38.606,71.594,5.1
-3.465,145.156,5.4
-60.289,-26.764,5.1
-11.365,165.057,5
24.677,92.222,5.2
5.511,126.982,5.1
-10.896,165.024,5
-11.688,164.942,5
50.958,157.408,6.5
50.895,157.453,6.4
21.76,143.98,5.4
-10.892,165.921,5.8
50.954,157.283,6.9
-17.721,167.338,5.9
43.22,-126.564,5.2
-31.067,-177.563,5.1
53.084,157.936,5.3
26.617,129.12,5
-21.503,-179.388,5.7
19.2504,-67.9645,5.1
-21.635,-174.371,5.1
-48.384,-87.123,5.2
-11.063,166.008,5
29.011,131.505,5.4
-11.109,165.897,5.3
36.844,139.245,5.8
34.292,85.651,5.4
-15.359,-176.515,5.3
-32.388,-178.142,5.2
-32.339,-178.051,5.5
-8.335,127.47,5.2
-8.394,127.427,5.1
-8.437,127.364,5.1
51.485,-178.116,5.1
-11.709,165.151,5
-11.689,165.023,5.6
-8.467,127.467,5.9
-10.66,165.304,5.9
-11.073,165.704,5.2
-15.826,-71.495,5.2
-15.748,-71.425,5.3
-25.28,70.041,5
-10.854,166.169,5.1
-27.932,-63.097,6.1
-6.305,154.899,5.4
47.836,156.323,5.2
29.269,142.282,5.2
18.552,-103.714,5.6
-27.774,-66.425,5.1
10.604,-41.036,5
50.457,-173.576,5.4
-10.781,166.902,5.6
-17.46,-173.451,5.7
-10.885,165.885,5
-17.589,-178.926,5
-10.347,167.34,5
35.251,140.955,5.4
-30.744,-178.148,5.5
-30.774,-178.123,5.9
-10.792,165.596,5.1
-33.954,-72.051,5.2
5.541,-32.96,5.5
-10.808,165.555,5.7
-10.841,165.673,5.5
-10.79,165.824,5
36.678,21.68,5
-15.657,-13.166,5.1
43.539,146.675,5.3
-11.128,164.491,5.3
5.913,127.347,5.3
-36.514,177.933,5.8
5.812,125.748,6.1
-26.32,71.546,5
-19.346,-176.198,5
-17.754,-178.892,5.4
-19.731,-174.465,5.7
-4.404,135.261,5.3
67.581,142.54,5
67.605,142.183,5.1
67.494,142.736,5.3
67.631,142.508,6.6
-2.053,139.021,5.2
-10.755,164.38,5
-10.916,164.568,5.2
-10.789,164.573,5.2
-2.99,101.297,5.3
-10.789,164.255,5.4
-2.975,130.205,5.6
30.252,131.412,5.2
38.0222,-118.0553,5.1
-10.812,166.12,5
-10.898,164.255,5.5
-6.905,131.35,5.3
-60.377,-31.9,5.2
-10.678,165.833,5
41.299,129.004,5.1
-18.2,-177.956,5.1
-11.004,165.569,5.7
38.476,92.371,5.3
-12.034,165.918,5
-11.046,166.8,5.7
-10.888,165.829,5
-10.673,164.737,5.4
-10.659,164.575,5.1
-33.454,-72.219,5
-33.458,-72.1,5.4
-10.94,165.461,6
-36.684,53.374,5.2
-10.814,165.944,5
-18.608,-174.713,5.6
-11.567,165.813,5
-10.89,165.862,5
-11.012,166.788,5.6
-10.754,165.785,5.2
-10.921,165.91,5.5
-10.904,165.805,5.1
-10.929,165.899,5.3
-10.994,165.741,6.6
-11.089,164.754,5
-10.828,165.87,5.2
-11.64,165.5,5
1.135,-77.393,6.9
-11.045,165.728,5
-11.882,165.663,5.1
-11.243,165.683,5.4
-10.886,165.966,5.5
36.879,141.091,5
-11.024,166.76,5.5
-10.856,165.79,5
-10.851,165.959,5
-10.921,165.894,5.1
-10.94,166.008,5
-10.862,166.079,5.1
-10.94,165.886,5
-10.741,165.963,5.4
-10.702,166.123,5
-10.869,166.631,5.7
-6.315,154.737,5.7
-10.646,166.292,5
-10.941,165.48,5.1
-10.772,166.126,5
-10.949,165.962,5.1
-11.02,165.735,5
-10.928,166.018,7.1
-10.927,165.891,5.8
-10.922,166.1,5.2
-10.898,165.926,5.2
-10.906,165.987,5
-10.91,165.967,5
-10.9,165.936,5.1
-10.983,165.852,5
-10.931,165.906,5.2
-10.967,165.824,5
-10.838,165.969,6.8
-10.914,164.744,5.5
-11.003,165.703,5.2
-11.007,165.79,5.5
-11.631,165.408,5.1
-10.904,165.755,5.1
-4.416,143.011,5
-10.859,165.795,5
-10.861,165.709,5.2
-10.85,165.794,5.8
-10.997,165.655,6.7
-11.256,165.938,5.1
-11.004,165.661,5
-11.032,164.837,5
-10.745,165.712,5.2
-10.815,165.191,5.1
-11.893,165.2,5
-11.03,164.778,5.8
-33.628,77.536,5
-15.805,-172.967,5.8
-10.973,165.559,5.3
-11.686,164.997,5.3
-11.453,165.22,5
-11.769,164.982,5
-11.798,164.87,5.1
-11.654,164.786,5
1.361,98.945,5
-11.658,164.94,6
-11.715,164.87,5.3
-11.746,164.723,5
-10.876,165.427,5
-11.099,165.632,5.6
-1.537,100.279,5.3
-23.323,170.982,5.1
46.475,-27.407,5
-11.155,165.657,5
-11.735,165.097,5
-10.689,164.896,5
-10.695,164.806,5
-11.29,165.658,5
-10.925,165.461,5.3
-10.833,164.445,5
-11.329,165.139,5.1
-10.912,165.483,5.4
-10.732,165.028,5
-11.358,165.112,5
-10.808,166.526,5.8
-10.639,166.462,5.6
-11.587,165.533,5.9
-0.991,146.918,5
-11.243,165.728,6
-10.824,164.558,5.1
-10.717,165.182,5.8
-10.642,164.765,6
-10.853,165.268,5.9
-11.092,165.342,5.3
-10.765,164.329,5.2
-11.536,165.845,5.1
-15.959,-172.237,5
-10.949,165.47,5
-10.691,165.338,5.3
-10.644,164.953,5.9
-10.791,164.551,6.1
-11.059,164.866,5.3
-10.774,164.579,5.2
-10.78,165.227,5
-11.144,164.803,5.2
-10.742,165.274,5
-10.75,164.402,5.1
-11.468,165.346,5.1
-10.689,166.519,5.3
-10.677,166.35,5.2
-11.422,165.126,5.2
-11.28,165.174,5
-11.789,165.808,5
-11.663,165.875,5.1
-11.254,164.858,5
-12.022,165.902,5.1
-10.768,165.137,5.2
-10.832,165.584,5.2
-10.898,165.504,5.5
-10.619,165.349,5.3
-10.872,165.341,5.2
-11.037,165.448,5.3
-11.145,165.821,5.1
-10.961,165.251,5.2
-10.849,165.33,5.2
-10.849,165.447,5.1
-11.525,165.775,5
-11.594,165.416,5.1
-10.761,165.411,5.3
-11.05,165.08,5.6
-10.649,165.058,5.5
-10.714,165.044,5.1
-10.802,165.095,5.6
-10.967,165.206,5
-10.941,165.373,5.3
-11.494,165.501,5.2
-11.242,165.685,5.1
-12.095,165.51,5.2
-11.571,165.394,5
-10.62,165.427,5.3
-11.114,165.371,5.3
-11.112,165.385,5.5
-11.483,165.51,5.6
-10.499,165.588,7
-11.635,166.015,5.5
-11.31,165.88,5.1
-10.879,165.275,5.4
-11.809,165.301,5.5
-10.975,165.209,5.6
-11.038,165.889,5.3
-11.293,165.588,5.5
-11.768,165.26,5.1
-10.765,164.629,5.5
-11.183,164.882,7.1
-11.338,165.898,5.6
-11.164,165.167,5.4
-11.076,164.771,5.9
-10.799,165.114,8
-10.85,165.009,5.3
-10.864,165.248,6
-10.752,164.947,5.1
-62.31,155.046,5.5
28.782,128.607,5
-56.163,-25.234,5
45.485,151.316,5.1
29.309,141.87,5.2
29.329,142.021,5.4
-5.023,153.104,5.4
-10.882,165.4,5
-11.141,165.348,5.1
-11.122,165.21,5
-10.887,165.284,6
-10.963,165.319,5.1
29.336,141.992,5.5
42.77,143.092,6.9
-10.956,165.357,5.8
23.786,121.983,5.2
-6.943,105.372,5
-11.133,165.418,5
-11.12,165.378,6.4
-10.896,165.379,6.3
-11.104,165.532,6
-6.957,147.676,5.8
55.4365,-134.9627,5.9
-10.686,166.418,5.3
-10.59,166.361,5.5
-10.493,166.247,5.1
-10.884,165.438,5.5
-10.682,166.381,5.8
-10.64,166.367,6.1
-10.634,166.372,6.1
-28.094,-70.653,6.8
10.392,126.858,5.1
32.921,94.68,5.2
43.638,-127.62,5.4
10.55,126.689,5.4
-11.136,165.411,5.1
42.605,79.708,6.1
-11,165.449,5
27.314,128.348,5.2
-34.748,-108.964,5.2
36.562,140.446,5
-35.254,-108.563,5.1
-16.117,-173.235,5.7
-5.063,103.024,5.1
-23.612,43.59,5.3
-24.132,-65.247,5.1
31.769,50.913,5
49.801,87.645,5.3
-16.505,177.442,5.1
43.087,145.678,5.3
-3.019,130.156,5.1
-44.617,-79.084,5.4
-34.625,-109.119,5.1
36.339,68.847,5.2
44.482,140.959,5.4
-61.342,154.137,5.4
4.927,95.907,6.1
30.33,57.467,5.5
-4.423,134.822,5.4
51.606,-178.422,5.1
53.873,-35.127,5.5
53.978,-35.045,5
12.555,-87.794,5.1
64.84,146.503,5.5
11.252,125.386,5.3
31.056,99.546,5.4
11.734,143.24,5.1
11.807,143.285,5.3
17.459,145.908,5.3
16.491,-98.491,5
-35.14,178.835,5.3
-62.571,-161.432,6.1
32.437,141.566,5
55.0508,-134.8149,5.5
-20.058,-69.049,5.3
-7.201,144.072,5.4
25.773,-110.126,5.4
25.891,-110.103,5.7
60.528,-152.885,5
60.5409,-152.9043,5
39.182,142.156,5
0.002,-17.057,5.1
-3.042,129.795,5.4
-53.107,-46.94,5
47.42,153.431,5.2
-2.022,138.961,5
31.828,50.954,5.4
14.804,-92.61,5.3
-16.643,175.231,5
19.534,-64.47,5
-10.868,161.981,5.1
4.72,95.095,5.7
37.491,141.308,5
-4.904,152.665,5.1
-57.05,-141.465,5.6
0.697,92.725,5.2
-18.011,-69.451,5
29.694,81.711,5
-1.971,67.985,5
25.329,95.048,5.8
-34.601,179.18,5.7
-10.254,161.482,5.3
-32.398,-14.164,5.1
52.5,-170.635,5
39.656,25.54,5.7
40.133,142.309,5.4
24.566,122.865,5.1
16.87,-95.02,5.2
-22.863,-66.106,5
-26.252,178.383,5.1
1.099,127.476,5.2
-19.987,66.446,5.4
55.0813,-134.6954,5.2
55.228,-134.8591,7.5
28.749,128.579,5.4
-13.144,66.797,5.2
-20.853,169.573,5.1
-16.372,-173.201,5
-5.438,146.134,5
1.376,127.162,5
-16.446,-173.427,5.1
-1.564,127.386,5.6
-15.839,-172.139,5
46.874,151.062,5.1
-20.809,-69.667,5.1
-61.623,154.301,5.2
15.031,-92.037,5.1
-12.861,-70.938,5.2
14.446,-92.991,5.3
1.569,126.587,5.2
-6.96,105.283,5
-60.906,-36.887,5.2
37.018,141.168,5.2
35.711,70.599,5.5
38.738,142.024,5.4
-3.563,148.899,5.7
-3.315,148.757,5.1
-3.371,148.752,5
37.064,141.025,5
-0.145,122.918,5.5
55.707,164.724,5.1
-29.596,-176.245,5.1
-12.396,-14.876,5.2
-18.302,-173.562,5.4
13.006,-58.002,5.3
-35.783,-73.255,5.9
